user_genome	reference_genome	skani_ani	skani_af	reference_taxonomy	other_related_references(genome_id,species_name,radius,ANI,AF)
UHM38.35753_R.bin.52	GCF_026241335.1	99.58	0.9259000000000001	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum_A;s__Ochrobactrum_A sp026241335	
UHM38.35753_R.bin.53	GCF_000368045.1	95.77	0.88	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	GCF_002135205.1, s__Acinetobacter sp002135205, 95.0, 91.09, 0.787; GCF_002165305.2, s__Acinetobacter sp002165305, 95.0, 93.73, 0.878
UHM38.35753_R.bin.58	GCF_019243775.1	96.91	0.8957999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii	GCF_003996855.1, s__Morganella morganii_C, 95.0, 91.65, 0.754; GCF_019242955.1, s__Morganella morganii_A, 95.0, 91.77, 0.818; GCA_019402645.1, s__Morganella morganii_D, 95.0, 91.23, 0.773; GCF_000633515.1, s__Morganella morganii_B, 95.0, 93.71, 0.815; GCA_015356505.1, s__Morganella morganii_E, 95.0, 94.71, 0.855
UHM38.35753_R.bin.59	GCF_000797495.1	98.49	0.8623000000000001	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella;s__Robinsoniella peoriensis	GCA_018365455.1, s__Robinsoniella sp900555455, 95.0, 85.57, 0.431; GCA_900540475.1, s__Robinsoniella sp900540475, 95.0, 86.26, 0.453; GCA_900539655.1, s__Robinsoniella sp900539655, 95.0, 86.83, 0.475
UHM38.35753_R.bin.6	GCF_900200035.1	99.45	0.9205	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella grimontii	GCF_005860775.1, s__Klebsiella indica, 95.0, 85.81, 0.457; GCA_013705725.1, s__Klebsiella sp013705725, 95.0, 87.66, 0.623; GCF_009707385.1, s__Klebsiella oxytoca_C, 95.0, 90.05, 0.706; GCF_002925905.1, s__Klebsiella michiganensis, 95.0, 93.88, 0.857; GCF_003261575.2, s__Klebsiella huaxiensis, 95.0, 87.98, 0.65; GCF_006539725.1, s__Klebsiella terrigena, 95.0, 84.43, 0.443; GCF_020525925.1, s__Klebsiella quasipneumoniae, 95.0, 84.31, 0.427; GCF_902158555.1, s__Klebsiella spallanzanii, 95.0, 88.9, 0.68; GCF_001598695.1, s__Klebsiella oxytoca, 95.0, 91.23, 0.802
UHM38.35753_R.bin.61	GCF_016598535.1	98.85	0.946	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Rhodococcus;s__Rhodococcus erythropolis_D	GCF_021025955.1, s__Rhodococcus qingshengii_B, 95.0, 93.28, 0.803; GCF_023221595.1, s__Rhodococcus qingshengii, 95.17, 93.89, 0.823; GCF_030056735.1, s__Rhodococcus sp030056735, 95.0, 92.57, 0.825; GCF_001552595.1, s__Rhodococcus erythropolis, 95.0, 94.17, 0.845
UHM38.35753_R.bin.7	GCF_001598795.1	97.86	0.8869	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas acidovorans	GCF_000429845.1, s__Comamonas composti, 95.0, 81.88, 0.185; GCF_003013695.1, s__Pulveribacter suum, 95.0, 80.56, 0.15; GCF_001571325.1, s__Comamonas tsuruhatensis, 95.0, 95.15, 0.838; GCF_014489595.1, s__Acidovorax_F monticola, 95.0, 81.68, 0.166; GCF_000739875.1, s__Comamonas aquatica, 95.0, 81.09, 0.157; GCA_014637085.1, s__Comamonas phosphati, 95.0, 83.2, 0.247; GCF_903815225.1, s__Comamonas tsuruhatensis_A, 95.0, 90.21, 0.656; GCA_019236485.1, s__Comamonas sp019236485, 95.0, 84.56, 0.194; GCA_003755025.1, s__Diaphorobacter nitroreducens, 95.0, 81.0, 0.157; GCF_001544075.1, s__Comamonas terrae, 95.0, 83.9, 0.265; GCA_031286585.1, s__Comamonas acidovorans_A, 95.33, 95.44, 0.804; GCF_029870285.1, s__Comamonas sp029870285, 95.0, 86.14, 0.447; GCA_031253795.1, s__Comamonas sp031253795, 95.0, 88.33, 0.66
UHM40.10834_R.bin.1	GCF_014836675.1	98.6	0.9203	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas avium	
UHM40.10834_R.bin.10	GCF_001654865.1	98.37	0.8898999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella noackiae	GCF_902500225.1, s__Buttiauxella massiliensis, 95.0, 90.98, 0.728; GCF_001654835.1, s__Buttiauxella gaviniae, 95.0, 90.72, 0.748
UHM40.10834_R.bin.13	GCF_001598795.1	97.54	0.8062999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas acidovorans	
UHM40.10834_R.bin.14	GCF_014836675.1	98.78	0.9684	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas avium	
UHM40.10834_R.bin.17	GCF_001598695.1	99.17	0.9736	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella oxytoca	GCF_902158555.1, s__Klebsiella spallanzanii, 95.0, 90.45, 0.784; GCF_009707385.1, s__Klebsiella oxytoca_C, 95.0, 90.91, 0.805; GCF_900200035.1, s__Klebsiella grimontii, 95.0, 93.04, 0.88; GCF_002925905.1, s__Klebsiella michiganensis, 95.0, 93.5, 0.882
UHM40.10834_R.bin.19	GCF_000368145.1	96.88	0.8779	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	
UHM40.10834_R.bin.20	GCF_014397025.1	98.35	0.8437	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ochrobactrum_A;s__Ochrobactrum_A sp014397025	GCF_002252525.1, s__Ochrobactrum_A pseudogrignonensis, 95.0, 87.91, 0.505
UHM40.10834_R.bin.21	GCF_019243775.1	96.91	0.8471	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Morganella;s__Morganella morganii	GCA_019402645.1, s__Morganella morganii_D, 95.0, 91.13, 0.728; GCF_019242955.1, s__Morganella morganii_A, 95.0, 91.67, 0.813; GCF_003996855.1, s__Morganella morganii_C, 95.0, 91.65, 0.73; GCA_015356505.1, s__Morganella morganii_E, 95.0, 94.69, 0.863; GCF_000633515.1, s__Morganella morganii_B, 95.0, 93.84, 0.818
UHM40.10834_R.bin.22	GCF_006540085.1	98.92	0.8756	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium oxydans	GCF_000956525.1, s__Microbacterium oxydans_A, 95.0, 82.4, 0.246; GCA_029239165.1, s__Microbacterium sp029239165, 95.0, 85.61, 0.28; GCF_022627955.1, s__Microbacterium sp022627955, 95.0, 82.01, 0.215; GCF_004794515.1, s__Microbacterium sp004794515, 95.0, 85.48, 0.448; GCF_023101165.1, s__Microbacterium sp004794315, 95.0, 83.12, 0.336; GCF_017355365.1, s__Microbacterium sp017355365, 95.0, 81.31, 0.188; GCF_900095745.1, s__Microbacterium oxydans_B, 95.0, 85.36, 0.443; GCF_001866135.1, s__Microbacterium sp001866135, 95.0, 83.37, 0.306; GCF_002848265.1, s__Microbacterium sp002848265, 95.0, 82.55, 0.3; GCF_900105335.1, s__Microbacterium paraoxydans, 95.0, 83.03, 0.303; GCF_008271365.1, s__Microbacterium sp008271365, 95.0, 82.35, 0.281; GCF_003367705.1, s__Microbacterium foliorum, 95.0, 81.46, 0.194; GCF_023715885.1, s__Microbacterium hydrocarbonoxydans_C, 95.0, 81.79, 0.221; GCF_002979435.1, s__Microbacterium sp002979435, 95.0, 85.31, 0.446; GCF_001262495.1, s__Microbacterium sp001262495, 95.0, 81.73, 0.216; GCF_025143365.1, s__Microbacterium sp025143365, 95.0, 82.93, 0.284; GCF_018224615.1, s__Microbacterium paraoxydans_B, 95.0, 83.22, 0.33; GCF_006716345.1, s__Microbacterium saperdae, 95.0, 82.79, 0.272; GCF_019056515.1, s__Microbacterium sp001595495, 95.0, 83.27, 0.304; GCF_008868005.1, s__Microbacterium algeriense, 95.0, 85.2, 0.424; GCF_002979515.1, s__Microbacterium sp002979515, 95.0, 87.27, 0.59; GCF_014171575.1, s__Microbacterium sp014171575, 95.0, 84.68, 0.422; GCF_000455825.1, s__Microbacterium maritypicum_A, 95.0, 88.03, 0.627; GCF_019969685.1, s__Microbacterium sp019969685, 95.0, 83.47, 0.317; GCF_000956405.1, s__Microbacterium oxydans_C, 95.0, 91.51, 0.691; GCF_017939615.1, s__Microbacterium sp017939615, 95.0, 82.56, 0.319; GCF_026559675.1, s__Microbacterium oxydans_D, 95.0, 85.92, 0.48; GCF_020524545.1, s__Microbacterium paraoxydans_C, 95.0, 84.39, 0.395; GCF_002979475.1, s__Microbacterium sp002979475, 95.0, 86.47, 0.52; GCF_000967865.1, s__Microbacterium sp000967865, 95.0, 82.33, 0.249; GCA_008868125.1, s__Microbacterium maritypicum, 95.0, 87.21, 0.588; GCF_002979655.1, s__Microbacterium sp002979655, 95.0, 85.31, 0.421; GCF_007667425.1, s__Microbacterium sp007667425, 95.0, 81.36, 0.177; GCF_001426995.1, s__Microbacterium sp001426995, 95.0, 81.72, 0.2; GCF_023101185.1, s__Microbacterium sp017405925, 95.0, 81.89, 0.227; GCF_003075395.1, s__Microbacterium sp003075395, 95.0, 83.39, 0.322; GCA_029203165.1, s__Microbacterium colombiense, 95.0, 82.34, 0.248; GCA_029959905.1, s__Microbacterium sp029959905, 95.0, 80.56, 0.179; GCF_002362255.1, s__Microbacterium sp002362255, 95.0, 81.85, 0.226; GCF_001650405.1, s__Microbacterium sp001650405, 95.0, 81.61, 0.213; GCF_007954505.1, s__Microbacterium sp000800925, 95.0, 84.64, 0.412; GCF_028751685.1, s__Microbacterium luteolum, 95.0, 83.16, 0.316; GCF_011752045.1, s__Microbacterium sp001639925, 95.0, 81.73, 0.197; GCF_001423615.1, s__Microbacterium sp001423615, 95.0, 81.81, 0.234; GCF_002024885.1, s__Microbacterium foliorum_A, 95.0, 81.68, 0.227; GCF_030816505.1, s__Microbacterium sp030816505, 95.0, 82.77, 0.259; GCF_023091245.1, s__Microbacterium sp023091245, 95.0, 82.15, 0.24; GCF_002979415.1, s__Microbacterium sp002979415, 95.0, 82.42, 0.235; GCF_904066215.1, s__Microbacterium sp002456035, 95.0, 82.98, 0.316; GCF_004794465.1, s__Microbacterium sp004794465, 95.0, 83.0, 0.296
UHM40.10834_R.bin.23	GCF_001654865.1	98.45	0.9571	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella noackiae	GCF_001654925.1, s__Buttiauxella brennerae, 95.0, 89.44, 0.723; GCF_006376615.1, s__Buttiauxella sp006376615, 95.0, 87.46, 0.645; GCF_902500225.1, s__Buttiauxella massiliensis, 95.0, 92.64, 0.866; GCF_000735355.1, s__Buttiauxella agrestis, 95.0, 87.47, 0.636; GCF_001654835.1, s__Buttiauxella gaviniae, 95.0, 91.73, 0.842; GCF_003601925.1, s__Buttiauxella izardii, 95.0, 86.83, 0.622
UHM40.10834_R.bin.26	GCF_000455825.1	95.07	0.8159000000000001	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium maritypicum_A	GCF_028751685.1, s__Microbacterium luteolum, 95.0, 83.83, 0.365; GCF_019969685.1, s__Microbacterium sp019969685, 95.0, 83.84, 0.357; GCF_019056515.1, s__Microbacterium sp001595495, 95.0, 83.3, 0.345; GCF_002848265.1, s__Microbacterium sp002848265, 95.0, 82.93, 0.339; GCF_017355365.1, s__Microbacterium sp017355365, 95.0, 82.68, 0.234; GCF_030407765.1, s__Microbacterium sp030407765, 95.0, 82.31, 0.266; GCF_007667425.1, s__Microbacterium sp007667425, 95.0, 82.42, 0.243; GCF_003075395.1, s__Microbacterium sp003075395, 95.0, 83.93, 0.37; GCF_002979475.1, s__Microbacterium sp002979475, 95.0, 86.83, 0.608; GCF_001426995.1, s__Microbacterium sp001426995, 95.0, 82.36, 0.252; GCF_001513675.1, s__Microbacterium sp001513675, 95.0, 81.81, 0.192; GCF_008868005.1, s__Microbacterium algeriense, 95.0, 84.68, 0.492; GCF_000956525.1, s__Microbacterium oxydans_A, 95.0, 83.12, 0.311; GCF_002979435.1, s__Microbacterium sp002979435, 95.0, 86.03, 0.595; GCF_000967865.1, s__Microbacterium sp000967865, 95.0, 83.08, 0.295; GCF_015354505.1, s__Microbacterium sp015354505, 95.0, 82.49, 0.221; GCA_008868125.1, s__Microbacterium maritypicum, 95.0, 87.47, 0.738; GCF_900105205.1, s__Microbacterium hydrocarbonoxydans, 95.0, 82.75, 0.252; GCF_023091245.1, s__Microbacterium sp023091245, 95.0, 83.02, 0.325; GCF_900095745.1, s__Microbacterium oxydans_B, 95.0, 85.67, 0.527; GCF_002979515.1, s__Microbacterium sp002979515, 95.0, 90.04, 0.758; GCF_001423615.1, s__Microbacterium sp001423615, 95.0, 82.8, 0.268; GCF_904066215.1, s__Microbacterium sp002456035, 95.0, 82.85, 0.352; GCF_001049495.1, s__Microbacterium sp001049495, 95.0, 82.35, 0.264; GCF_020524545.1, s__Microbacterium paraoxydans_C, 95.0, 84.76, 0.526; GCA_029203165.1, s__Microbacterium colombiense, 95.0, 83.24, 0.332; GCF_014171575.1, s__Microbacterium sp014171575, 95.0, 84.9, 0.478; GCF_025143365.1, s__Microbacterium sp025143365, 95.0, 83.13, 0.323; GCF_002362255.1, s__Microbacterium sp002362255, 95.0, 82.5, 0.276; GCF_023101165.1, s__Microbacterium sp004794315, 95.0, 83.38, 0.419; GCF_008271365.1, s__Microbacterium sp008271365, 95.0, 82.72, 0.324; GCF_003367705.1, s__Microbacterium foliorum, 95.0, 82.6, 0.236; GCF_023715885.1, s__Microbacterium hydrocarbonoxydans_C, 95.0, 82.28, 0.258; GCA_029959905.1, s__Microbacterium sp029959905, 95.0, 82.06, 0.238; GCF_000956475.1, s__Microbacterium hydrocarbonoxydans_A, 95.0, 82.08, 0.178; GCF_011752045.1, s__Microbacterium sp001639925, 95.0, 82.57, 0.26; GCF_006716345.1, s__Microbacterium saperdae, 95.0, 83.41, 0.305; GCA_017744855.1, s__Microbacterium sp017744855, 95.0, 82.26, 0.214; GCF_002979655.1, s__Microbacterium sp002979655, 95.0, 85.79, 0.52; GCF_006540085.1, s__Microbacterium oxydans, 95.0, 86.63, 0.699; GCF_003626735.1, s__Microbacterium sp003626735, 95.0, 81.99, 0.224; GCF_022627955.1, s__Microbacterium sp022627955, 95.0, 82.74, 0.259; GCF_001262495.1, s__Microbacterium sp001262495, 95.0, 82.28, 0.278; GCF_002979415.1, s__Microbacterium sp002979415, 95.0, 83.05, 0.276; GCF_002872075.1, s__Microbacterium kitamiense, 95.0, 82.56, 0.201; GCF_026559675.1, s__Microbacterium oxydans_D, 95.0, 86.21, 0.64; GCF_017939615.1, s__Microbacterium sp017939615, 95.0, 82.96, 0.385; GCF_007954505.1, s__Microbacterium sp000800925, 95.0, 84.84, 0.506; GCF_030816295.1, s__Microbacterium natoriense, 95.0, 82.03, 0.18; GCF_904831005.1, s__Microbacterium hydrocarbonoxydans_B, 95.0, 82.14, 0.21; GCF_023101185.1, s__Microbacterium sp017405925, 95.0, 82.57, 0.279; GCF_004794465.1, s__Microbacterium sp004794465, 95.0, 83.84, 0.348; GCF_017876435.1, s__Microbacterium phyllosphaerae, 95.0, 82.96, 0.271; GCF_001866135.1, s__Microbacterium sp001866135, 95.0, 82.71, 0.369; GCF_001423485.1, s__Microbacterium sp001423485, 95.0, 82.54, 0.247; GCF_018613995.1, s__Microbacterium sp018613995, 95.0, 84.31, 0.182; GCF_001889265.1, s__Microbacterium sp001889265, 95.0, 82.6, 0.249; GCF_000956405.1, s__Microbacterium oxydans_C, 95.0, 86.02, 0.63; GCF_006385575.1, s__Microbacterium foliorum_B, 95.0, 82.29, 0.265; GCF_900105335.1, s__Microbacterium paraoxydans, 95.0, 83.0, 0.341; GCF_001650405.1, s__Microbacterium sp001650405, 95.0, 82.37, 0.261; GCF_030816505.1, s__Microbacterium sp030816505, 95.0, 83.45, 0.307; GCA_029239165.1, s__Microbacterium sp029239165, 95.0, 86.33, 0.379; GCF_004794515.1, s__Microbacterium sp004794515, 95.0, 85.7, 0.541; GCF_018224615.1, s__Microbacterium paraoxydans_B, 95.0, 83.36, 0.411; GCF_002024885.1, s__Microbacterium foliorum_A, 95.0, 82.48, 0.275
UHM40.10834_R.bin.27	GCF_014836675.1	99.07	0.9788	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas avium	
UHM40.10834_R.bin.28	GCF_004519295.1	97.52	0.7959	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulosimicrobium;s__Cellulosimicrobium funkei	GCF_001019615.1, s__Cellulosimicrobium cellulans_E, 95.0, 91.32, 0.465; GCA_029256625.1, s__Cellulosimicrobium sp029256625, 95.0, 91.62, 0.315; GCF_009711085.1, s__Cellulosimicrobium composti, 95.0, 91.38, 0.423; GCF_006539945.1, s__Cellulosimicrobium cellulans, 95.0, 91.54, 0.459; GCF_016907755.1, s__Cellulosimicrobium cellulans_D, 95.0, 91.45, 0.436; GCF_016921195.1, s__Cellulosimicrobium cellulans_F, 95.0, 91.64, 0.452; GCF_009708005.2, s__Cellulosimicrobium protaetiae, 95.0, 91.23, 0.41; GCF_003052455.1, s__Cellulosimicrobium cinnabarinum, 95.0, 96.1, 0.76; GCF_020551945.1, s__Cellulosimicrobium marinum, 95.0, 89.59, 0.171; GCF_024124905.1, s__Cellulosimicrobium cellulans_G, 95.0, 91.52, 0.436
UHM40.10834_R.bin.29	GCF_001654865.1	98.7	0.9375	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Buttiauxella;s__Buttiauxella noackiae	
UHM40.10834_R.bin.31	GCF_001655005.1	98.97	0.8859999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia paralvei	
UHM40.10834_R.bin.33	GCF_000797495.1	98.86	0.8482999999999999	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella;s__Robinsoniella peoriensis	GCA_900539655.1, s__Robinsoniella sp900539655, 95.0, 86.9, 0.442; GCA_900540475.1, s__Robinsoniella sp900540475, 95.0, 86.85, 0.447; GCA_018365455.1, s__Robinsoniella sp900555455, 95.0, 85.86, 0.414
UHM40.10834_R.bin.34	GCF_000735435.1	98.85	0.6462	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella planticola	GCF_008080435.1, s__Enterobacter asburiae_C, 95.0, 89.23, 0.259; GCF_002208095.1, s__Enterobacter cloacae_M, 96.54, 89.14, 0.252; GCF_011754535.1, s__Enterobacter cloacae_N, 95.0, 88.46, 0.259; GCF_025244905.1, s__Enterobacter mori_A, 95.0, 92.15, 0.337; GCF_006711645.1, s__Klebsiella electrica, 95.0, 93.0, 0.485; GCF_001598295.1, s__Klebsiella ornithinolytica, 95.0, 95.35, 0.588; GCF_003594935.2, s__Enterobacter huaxiensis, 95.0, 88.6, 0.271; GCF_008364625.1, s__Enterobacter dykesii, 95.0, 89.21, 0.283; GCF_014298075.1, s__Klebsiella sp003752615, 95.0, 87.84, 0.36; GCF_001984825.2, s__Enterobacter chengduensis, 95.0, 88.69, 0.244; GCF_024599655.1, s__Enterobacter asburiae_D, 95.5, 89.86, 0.281; GCF_000211415.1, s__Enterobacter mori, 95.0, 93.58, 0.333; GCF_007035645.1, s__Enterobacter asburiae_B, 96.87, 89.39, 0.279; GCF_001729805.1, s__Enterobacter roggenkampii, 95.0, 88.49, 0.254; GCF_004342285.1, s__Klebsiella sp004342285, 95.0, 89.51, 0.421; GCF_030444555.1, s__Enterobacter asburiae_F, 96.86, 89.6, 0.247; GCF_002939185.1, s__Enterobacter sichuanensis, 95.0, 87.97, 0.243; GCF_019718755.1, s__Enterobacter sp019718755, 95.0, 92.59, 0.322; GCF_008082005.1, s__Enterobacter hormaechei_B, 95.0, 87.68, 0.254; GCF_003594915.1, s__Enterobacter chuandaensis, 95.0, 88.38, 0.277; GCA_024160165.1, s__Enterobacter nematophilus, 95.0, 88.55, 0.253; GCF_900324475.1, s__Enterobacter bugandensis, 95.0, 88.62, 0.273; GCF_001521715.1, s__Enterobacter asburiae, 96.14, 89.49, 0.266; GCF_026420145.1, s__Enterobacter pseudoroggenkampii, 95.0, 89.18, 0.263; GCF_019968765.1, s__Enterobacter sp019968765, 95.0, 89.06, 0.252; GCF_008364555.1, s__Enterobacter vonholyi, 95.0, 88.7, 0.271; GCF_001022965.1, s__Enterobacter cloacae_L, 95.0, 88.82, 0.266; GCF_004402045.1, s__Enterobacter nimipressuralis_A, 95.0, 88.42, 0.278; GCA_019351845.1, s__Enterobacter quasiroggenkampii, 95.0, 88.7, 0.241; GCF_004331265.1, s__Enterobacter wuhouensis, 95.0, 89.21, 0.257; GCF_000493015.1, s__Enterobacter sp000493015, 95.0, 89.51, 0.281
UHM40.10834_R.bin.35	GCF_000369485.1	97.63	0.9573999999999999	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter dispersus	
UHM40.10834_R.bin.38	GCF_014250685.1	98.94	0.9387000000000001	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;s__Cetobacterium sp014250685	
UHM40.10834_R.bin.39	GCF_001655005.1	99.31	0.9863	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia;s__Hafnia paralvei	
UHM40.10834_R.bin.40	GCF_004335085.1	98.54	0.8953	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter nototheniae	
UHM40.10834_R.bin.41	GCF_000369485.1	96.34	0.8586	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter dispersus	GCF_023702715.1, s__Acinetobacter sp023702715, 95.0, 90.48, 0.706; GCF_023702675.1, s__Acinetobacter sp011753255, 95.0, 91.61, 0.75; GCF_000369405.1, s__Acinetobacter sp000369405, 95.0, 90.84, 0.724; GCF_000400715.1, s__Acinetobacter sp000400715, 95.0, 91.08, 0.703; GCF_000369525.1, s__Acinetobacter sp000369525, 95.0, 92.76, 0.732
UHM40.10834_R.bin.42	GCF_001598695.1	98.21	0.9063	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella oxytoca	
UHM40.10834_R.bin.44	GCF_000368145.1	95.17	0.7878000000000001	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter guillouiae	
UHM40.10834_R.bin.46	GCF_001598695.1	99.13	0.9547	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella oxytoca	GCF_900200035.1, s__Klebsiella grimontii, 95.0, 90.76, 0.768; GCF_009707385.1, s__Klebsiella oxytoca_C, 95.0, 88.72, 0.668; GCF_902158555.1, s__Klebsiella spallanzanii, 95.0, 87.96, 0.638; GCF_002925905.1, s__Klebsiella michiganensis, 95.0, 91.54, 0.789
UHM40.10834_R.bin.47	GCF_001598795.1	98.28	0.9464	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas acidovorans	GCF_001571325.1, s__Comamonas tsuruhatensis, 95.0, 96.55, 0.932; GCA_031253795.1, s__Comamonas sp031253795, 95.0, 89.48, 0.649; GCA_031286585.1, s__Comamonas acidovorans_A, 95.33, 96.25, 0.904; GCF_903815225.1, s__Comamonas tsuruhatensis_A, 95.0, 91.97, 0.782
UHM40.10834_R.bin.49	GCF_001598795.1	98.06	0.8946	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Comamonas;s__Comamonas acidovorans	GCF_001571325.1, s__Comamonas tsuruhatensis, 95.0, 94.99, 0.827; GCF_903815225.1, s__Comamonas tsuruhatensis_A, 95.0, 90.02, 0.702; GCA_031286585.1, s__Comamonas acidovorans_A, 95.33, 95.81, 0.842
